,Unnamed: 0,Tweet Text,Tweet Datetime,Tweet Id,Twitter Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,Twitter @ Name
29,29,RT @DrEricDing: 📍SWITCH UP BOOSTER—New study shows the Moderna vaccine (aka mRNA-1273) elicits very different antibody-response &amp; different…,2022-03-30 15:56:56,1509197997313298442,,,,1127,0,en,Twitter for iPhone,,,False,RudayClare
30,30,"RT @CDCgov: Today, CDC updated #COVID19 booster shot guidance for several groups.
Read more about this new guidance: https://t.co/hkevIflWb…",2022-03-30 15:56:55,1509197992590397443,,,,175,0,en,Twitter Web App,,,False,greaterthanCV19
31,31,"RT @jeffrey_ventre: What an insult to Americans; especially in the context of the Big Pharma money grab, #Covid19 management, lack of debt…",2022-03-30 15:56:54,1509197989914447873,,,,1,0,en,Twitter for iPhone,,,True,ChicaMaps
32,32,"#COVID19 | Delhi reports 123 new cases, 1 death, and 106 recoveries. Active cases 459

#COVID19 #coronavirus #Youthistaan",2022-03-30 15:56:54,1509197988714848259,,,,0,0,en,Twitter for iPhone,,,False,SunilydvSS
33,33,RT @robferguson1: The Ontario Health Coalition is calling for a return to widespread free PCR testing for #COVID19 (not just for select gro…,2022-03-30 15:56:51,1509197976333271041,,,,33,0,en,Twitter Web App,,,False,The12fthOfNever
34,34,"RT @Ananth_IRAS: What India thought of 2 years ago, USA thinks today! 🙏 #COVID19 #USA https://t.co/1Q3HTlnCK8",2022-03-30 15:56:51,1509197974290636802,,,,2,0,en,Twitter for Android,,,False,kamal_parashar
35,35,"RT @RealDonalDrumpf: #LiberalismIsAMentalDisease caused by believing in Facts and Science!

On the other hand, #Covid19 is a #MAGAPlague ca…",2022-03-30 15:56:49,1509197966992711683,,,,1,0,en,Twitter Web App,,,False,JimmyRhythm
36,36,RT @NYCGothamHealth: Don’t wait - make sure you get your #COVID19 Booster today. Let's keep our families and communities safe by getting va…,2022-03-30 15:56:49,1509197966598447111,,,,1,0,en,Hootsuite Inc.,,,False,NYCHealthSystem
37,37,"RT @org_scp: NEW | The 'One Login' #DigitalID system will go live in April with full deployment by 2025. 

Look at the timing alongside ano…",2022-03-30 15:56:48,1509197964744577024,,,,30,0,en,Twitter Web App,,,False,jercuinn
38,38,"Prof Sir Chris Whitty - used established science, limited data from China, Korea,Italy, had to give advice that had… https://t.co/e21MQKJEym",2022-03-30 15:56:42,1509197938681073668,,,,0,0,en,Twitter for Android,1.5091970685644063e+18,116732770.0,False,arlinelyons
39,39,"RT @WHO: @DrTedros @UNICEF ""Over 24 million people will need humanitarian assistance this year. They face displacement, drought, food insec…",2022-03-30 15:56:42,1509197935934058502,,,,4,0,en,Twitter for Android,,,True,luqman9052
40,40,RT @ASALifeline: Today is National Doctors’ Day. We thank #anesthesiologists and other physicians who work tirelessly to provide phenomenal…,2022-03-30 15:56:41,1509197933144543232,,,,11,0,en,Twitter Web App,,,False,UWAnesthPainMed
41,41,RT @robferguson1: The Ontario Health Coalition is calling for a return to widespread free PCR testing for #COVID19 (not just for select gro…,2022-03-30 15:56:38,1509197922516312070,,,,33,0,en,Twitter Web App,,,False,forevercanada9
42,42,"RT @kakape: Today, @WHO is releasing an updated response plan for #covid19 that lays out three possible scenarios for how the pandemic coul…",2022-03-30 15:56:38,1509197920230326287,,,,64,0,en,Twitter Web App,,,False,nb_covid_info
43,43,"@DrTedros @UNICEF ""Let me end with some good news.

The #COVID19 pandemic has demonstrated the importance of every… https://t.co/QtrCqPZSl9",2022-03-30 15:56:38,1509197919110451205,,,,0,0,en,IFTTT,,189868631.0,False,radoncnotes
44,44,"@DrTedros @UNICEF ""Sustaining WHO’s response to all of these emergencies, from the #COVID19 pandemic, to Ukraine, A… https://t.co/e1q44lXySJ",2022-03-30 15:56:37,1509197914446442499,,,,0,0,en,IFTTT,,189868631.0,False,radoncnotes
45,45,"RT @TheStephenRalph: @DMinghella Back in 2020, Patrick Valance said that 20,000 deaths in total would be a ""good outcome"". Today, Johnson s…",2022-03-30 15:56:36,1509197911141326852,,,,6,0,en,Twitter for iPad,,,True,nicksonp
46,46,"RT @CDCgov: Over 97 million people ages 12 years and older have gotten a booster shot and are up to date on their #COVID19 vaccines. 
Have…",2022-03-30 15:56:35,1509197910059241478,,,,44,0,en,Twitter Web App,,,False,chicovidcollab
47,47,"RT @WHO: LIVE: Media briefing on #Ukraine, #COVID19 and other global health issues with @DrTedros https://t.co/3rzq0ouzDs",2022-03-30 15:56:35,1509197907966271495,,,,102,0,en,Twitter Web App,,,False,umanistranieri
48,48,RT @taraniasim: Check out this week’s @NYCHealthSystem #COVID19 testing sites throughout the five boroughs. Testing is no cost to you. COVI…,2022-03-30 15:56:33,1509197897778311168,,,,1,0,en,Hootsuite Inc.,,,False,NYCHealthSystem
49,49,"RT @ErinSandersNP: CDC: If you got J&amp;J’s vaccine and booster, consider an mRNA shot now

It took WAY too long to tell people this. #COVID19…",2022-03-30 15:56:32,1509197897081901056,,,,6,0,en,Twitter Web App,,,False,SamhainNight
50,50,"RT @CDCgov: Today, CDC updated #COVID19 booster shot guidance for several groups.
Read more about this new guidance: https://t.co/hkevIflWb…",2022-03-30 15:56:29,1509197882418597890,,,,175,0,en,Twitter Web App,,,False,SnoHD
51,51,RT @danilic: This is the first GIF — Steve Wilhite — the creator of the GIF format died on March 14th from COVID19 aged 74. Thanks Steve! h…,2022-03-30 15:56:28,1509197878421557248,,,,10,0,en,Twitter Web App,,,False,mikkywhi
52,52,"RT @WHO: LIVE: Media briefing on #Ukraine, #COVID19 and other global health issues with @DrTedros https://t.co/3rzq0ouzDs",2022-03-30 15:56:26,1509197871719067651,,,,102,0,en,Twitter for Android,,,False,MedikoSalvatore
53,53,"RT @KevinFreyTV: Biden will receive his 2nd #COVID19 booster shot today, per the White house",2022-03-30 15:56:20,1509197844162433029,,,,13,0,en,Twitter Web App,,,False,casssemyon
54,54,"RT @ANI: I could like to thank PM Modi for sharing COVID19 vaccines with us, it provided the much needed protection from COVID19. More than…",2022-03-30 15:56:19,1509197839586390018,,,,612,0,en,Twitter for Android,,,False,rgoel123
55,55,RT @MSHHealthImpact: .@USAID Assistant Administrator Atul Gawande explains the critical need for continued funding to transform #COVID19 fr…,2022-03-30 15:56:16,1509197829138440198,,,,1,0,en,Twitter Web App,,,False,N_Konduri
56,56,"👇 The dude is scheduled to get his 4th #COVID19 jab🤣

Sorry, it’s not a #vaccine! Hold our breath, let’s see what m… https://t.co/eJmT7gclVW",2022-03-30 15:56:16,1509197829071413259,,,,0,0,en,Twitter for iPhone,,,True,Dr_Zhang1
57,57,RT @Meals_on_Wheels: Minnesotans can now order 2 rapid at-home COVID test kits per household! Learn more and order your kits here: https://…,2022-03-30 15:56:15,1509197823815868418,,,,1,0,en,Twitter Web App,,,True,anitaberg
58,58,"RT @WHO: @DrTedros ""We have all the tools we need to bring this pandemic under control: we can prevent transmission with masks, distancing,…",2022-03-30 15:56:14,1509197819730862083,,,,16,0,en,Twitter for Android,,,False,Haruhito_BAK
59,59,"RT @ASPRgov: The #TestToTreat program gives you faster, easier access to lifesaving #COVID19 treatments if you are eligible. If you test po…",2022-03-30 15:56:13,1509197815309864961,,,,10,0,en,Twitter for iPhone,,,False,teamMiPASS
60,60,"RT @Covid19Place: Malaysia: Wed, 30 Mar - Covid19 Update
https://t.co/pNZe3hBM7q
LIVE! New Cases by Cities &amp; Areas
@ShafiqAbdullah_ @jpagov…",2022-03-30 15:56:13,1509197814395731970,,,,2,0,en,Twitter for iPhone,,,False,MarzianaIsmail
61,61,"RT @CDCgov: Today, CDC updated #COVID19 booster shot guidance for several groups.
Read more about this new guidance: https://t.co/hkevIflWb…",2022-03-30 15:56:09,1509197799044358157,,,,175,0,en,Twitter Web App,,,False,HamCoHealthIN
62,62,"RT @DrJacobsRad: ""While cases and hospitilizations are going up, Bogoch said he thinks Ontario should ""never see businesses or schools ever…",2022-03-30 15:56:08,1509197793210126337,,,,29,0,en,Twitter Web App,,,False,LINDACO85580932
63,63,"RT @ANI: I could like to thank PM Modi for sharing COVID19 vaccines with us, it provided the much needed protection from COVID19. More than…",2022-03-30 15:56:07,1509197789422821376,,,,612,0,en,Twitter for Android,,,False,Om_Hari_
64,64,"RT @statsjamie: 🚨🚨 New ONS data shows no statistical evidence that having one vaccine more than 180 days ago, a second Pfizer vaccine 91 to…",2022-03-30 15:56:06,1509197786285330436,,,,197,0,en,Twitter for iPad,,,False,HalfPintGB2
65,65,RT @ErinSandersNP: @US_FDA &amp; @CDCgov guidelines also updated 2nd booster recommendations for 50 and up if 4 months after last💉 plus updated…,2022-03-30 15:56:06,1509197785257680906,,,,1,0,en,Twitter Web App,,,False,ErinSandersNP
66,66,"RT @jenniferatntd: From “#PreciseControl” to #Lockdown: What Happened in Between? #XiJinping's Hair Turns Grey Overnight
A lot to see here!…",2022-03-30 15:56:01,1509197766651752449,,,,3,0,en,Twitter Web App,,,False,JenniferZeng15
67,67,"RT @AfricaCDC: #COVID19 update in Africa as of 30/03/2022 at 6 PM (EAT).
More at https://t.co/fvcEaCHn37 
#AfricaResponds 
#TestTraceTreat…",2022-03-30 15:56:01,1509197764583899138,,,,5,0,en,Twitter Web App,,,False,ItsAbebaw
68,68,"RT @BernieSpofforth: New Zealand and Australia.

▪️Forced quarantine
▪️Police brutality
▪️Medical segregation
▪️Vaccine mandates
▪️Societal…",2022-03-30 15:56:00,1509197762814005248,,,,204,0,en,Twitter for Android,,,False,SIDE1K
69,69,"RT @WHO: @DrTedros @UNICEF ""Let me end with some good news.

The #COVID19 pandemic has demonstrated the importance of every country having…",2022-03-30 15:56:00,1509197760297422859,,,,2,0,en,Twitter for Android,,,False,futuritymom
70,70,@pmwesige Can somebody stop the madness! Those who may want to hold a Pharao-like funeral Jaco Oulanya (RIP) and a… https://t.co/vLKymjoLmU,2022-03-30 15:55:59,1509197757688467458,,,,0,0,en,Twitter Web App,1.5090913193307873e+18,109905929.0,False,ssenton2
71,71,"CIR director Dr. Anna Durbin re: funding for future pandemics: ""Now is the time to really cement that funding and t… https://t.co/73ils6brhJ",2022-03-30 15:55:58,1509197750973263876,,,,0,0,en,Twitter Web App,,,False,JHUCIR
72,72,"RT @FOAMecmo: Read about #ICU journey of @AnushuaGupta during #COVID19, cited in paper, including 34 days on VV #ECMO + 150 days in 🏥, mess…",2022-03-30 15:55:56,1509197745864724483,,,,1,0,en,Twitter for iPhone,,,False,markzyi
73,73,"#Hope #USA #GetVaccinated #FDA then #CDC signs off on ""2nd"" #COVID19  #BoosterShots for people 50 and older four mo… https://t.co/1EJ8RSfgYI",2022-03-30 15:55:51,1509197725446905873,,,,0,0,en,Twitter Web App,,,False,Joeanthony_nyc
74,74,"RT @ONS: We’ve published new data on the characteristics of those testing positive for #COVID19.

This shows the risk of reinfection is 10x…",2022-03-30 15:55:51,1509197722653442055,,,,121,0,en,Twitter for Android,,,False,ppiixx
75,75,"RT @FINDdx: Connect tomorrow at 19:00 CEST to explore the multiple dimensions of #COVID19 #selftesting. Our Deputy Director, Technology Inn…",2022-03-30 15:55:50,1509197718278873090,,,,4,0,en,Twitter Web App,,,False,ItsAbebaw
76,76,"RT @JuneSim63: @sajidjavid 1 in 16 people has Covid19. 
Schools closing due to sickness.
The NHS on its knees.

Your report says TTI cost £…",2022-03-30 15:55:46,1509197703489671169,,,,18,0,en,Twitter for Android,,,False,PeteG1001
77,77,"Malaysia: Wed, 30 Mar - Covid19 Update
https://t.co/pNZe3hBM7q
LIVE! New Cases by Cities &amp; Areas
@ShafiqAbdullah_… https://t.co/cSilKw7d6F",2022-03-30 15:55:45,1509197699832516610,,,,2,5,en,Twitter Web App,,,False,Covid19Place
78,78,"@bernardcampagna 2814 x 10 = 28,014 cases in Ontario today 

#onpoli #FordFailedOntario #VoteFordOut2022 #COVID19 #Omicron",2022-03-30 15:55:43,1509197688016973837,,,,0,0,en,Twitter for iPad,1.5091731403494031e+18,220410293.0,False,BornThisWay1966
79,79,"RT @Laurie_Garrett: Here's the bottom line: You don't want to get #COVID19. Period. It will be less dreadful if you're fully vax'ed, but th…",2022-03-30 15:55:42,1509197685391122434,,,,1489,0,en,Twitter for iPhone,,,True,BradStarks
80,80,"RT @Ananth_IRAS: What India thought of 2 years ago, USA thinks today! 🙏 #COVID19 #USA https://t.co/1Q3HTlnCK8",2022-03-30 15:55:41,1509197680538701827,,,,2,0,en,Twitter Web App,,,False,btarunr
81,81,RT @ryan_t_rego: UK’s plan to scrap free testing is wreckless. Lab-based surveillance is one of the most effective strategies for pathogens…,2022-03-30 15:55:41,1509197680148463616,,,,3,0,en,Twitter for iPad,,,True,Saffiya_Khan1
82,82,"RT @Mojahedineng: Over 527,500 people have died of #COVID19 in 547 cities checkered across all of #Iran’s 31 provinces, according to report…",2022-03-30 15:55:37,1509197664285569026,,,,15,0,en,Twitter Web App,,,False,ebmazandarani1
83,83,RT @myrabatchelder: We are living in Don't Look Up. The denial of reality about #Covid19 and #LongCovid is surreal and terrifying.,2022-03-30 15:55:37,1509197664214212616,,,,493,0,en,Twitter for Android,,,False,TraciMac70
84,84,"RT @statsjamie: 🚨🚨 New ONS data shows no statistical evidence that having one vaccine more than 180 days ago, a second Pfizer vaccine 91 to…",2022-03-30 15:55:32,1509197645662797832,,,,197,0,en,Twitter for Android,,,False,Graham86306458
85,85,"RT @LancsResilience: 👓 Now more than ever, we need everyone to look out for Lancashire.

Click on the link below to find all the latest pub…",2022-03-30 15:55:30,1509197635692937221,,,,5,0,en,Twitter for Android,,,False,Seaside42351838
86,86,"RT @quay_dr: Seattle, chicago, and mid-US showing uptock in waste water positive SARS-CoV-2 predicts increase in cases over next 30 days.…",2022-03-30 15:55:29,1509197632610185222,,,,13,0,en,Twitter Web App,,,False,Crazy84911
87,87,Falling #COVID19 rates nationwide hide the persistent disparities in #COVID19 hospitalizations and Long Covid in Bl… https://t.co/zpCeUOduUv,2022-03-30 15:55:23,1509197604776779783,,,,0,0,en,Twitter Web App,,,True,lowninstitute
88,88,RT @blogTO: Experts say a 6th wave of COVID-19 is now well underway in Ontario https://t.co/h7P7IFQaJp #Ontario #COVID19,2022-03-30 15:55:22,1509197603661127682,,,,14,0,en,Twitter for iPhone,,,False,canrail
89,89,RT @ajplus: A company that was supposed to make #COVID19 vaccines for poorer countries has sent 0 doses to them — but shipped 44 million to…,2022-03-30 15:55:21,1509197599080947714,,,,105,0,en,Twitter Web App,,,False,69Robertt
90,90,"RT @UNICEFmedia: Speaking with BBC education editor @branwenjeffreys on the impact of #COVID19 on children's education and well-being, @uni…",2022-03-30 15:55:21,1509197598028185609,,,,17,0,en,Twitter for iPhone,,,False,bayeb
91,91,"RT @TGTM_Official: '#COVID19 is bio warfare designed by US, and those propose to live with COVID must be brainwashed by the west', said She…",2022-03-30 15:55:13,1509197565815934977,,,,41,0,en,Twitter Web App,,,True,apellegrini7
92,92,"RT @Golover_Tu: Some Chinese athletes, including former table tennis #Olympic gold medalist Li Xiaoxia, have volunteered their services in…",2022-03-30 15:55:12,1509197560803643402,,,,2,0,en,Twitter Web App,,,False,fcmaca
93,93,Case Report - Acute Bilateral Orbital Myositis Following Covid 19 Vaccination #covid19 #InformedConsent #NoMandates… https://t.co/KlY3dD7g0b,2022-03-30 15:55:09,1509197548795400199,,,,0,0,en,Twitter Web App,,,False,VaccineChoiceCA
94,94,"#LiberalismIsAMentalDisease caused by believing in Facts and Science!

On the other hand, #Covid19 is a #MAGAPlague… https://t.co/rKdawoOIgk",2022-03-30 15:55:09,1509197545909665798,,,,1,1,en,Twitter Web App,,,False,RealDonalDrumpf
95,95,Don't take any risks with #COVID19 by being proactive and continuously #testing and #monitoring your #workforce is… https://t.co/OwXvqM9wN5,2022-03-30 15:55:02,1509197516759306247,,,,0,0,en,Sprout Social,,,False,ACHCCOVID
96,96,"RT @ANI: Assam reports no #COVID19 cases, in the last 24 hours; 2 recoveries &amp; zero deaths logged.

Active cases 7
Positivity rate 0.00% ht…",2022-03-30 15:54:53,1509197479463559168,,,,5,0,en,Twitter for Android,,,False,AutiSwaraj
97,97,"RT @KathyConWom: Brilliant and brave. 
@MRobertsQLD is an example to parliamentarians around the world - setting out the #COVID19 scandal a…",2022-03-30 15:54:47,1509197454754951179,,,,9,0,en,Twitter for Mac,,,True,dt_2011
98,98,"RT @authornickunj: Inserting Furin Cleavage Site to the Spike Proteins of Corona Viruses was an Old Business! 
But Zoonatians will not Beli…",2022-03-30 15:54:47,1509197453794635776,,,,86,0,en,Twitter for iPhone,,,False,starliking1
